person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,debt_to_income_ratio,age_group
25,62400,OWN,4.0,DEBTCONSOLIDATION,D,15000,17.58,0,0.24,N,3,Medium,0.2403846153846154,18-25
25,57500,RENT,4.0,EDUCATION,C,6000,11.28,1,0.1,N,3,Medium,0.10434782608695652,18-25
22,71500,RENT,2.0,EDUCATION,C,6400,13.11,0,0.09,N,4,Medium,0.08951048951048951,18-25
22,41838,RENT,0.0,PERSONAL,D,6600,16.89,1,0.16,N,3,Medium,0.15775132654524596,18-25
22,50000,RENT,1.0,EDUCATION,A,11000,7.49,0,0.22,N,3,Medium,0.22,18-25
23,36000,OWN,4.0,VENTURE,A,5500,5.42,0,0.15,N,3,Low,0.1527777777777778,18-25
21,44000,RENT,6.0,VENTURE,D,10000,14.74,0,0.23,Y,3,Medium,0.22727272727272727,18-25
23,64000,RENT,0.0,MEDICAL,C,12000,13.16,0,0.19,Y,4,Medium,0.1875,18-25
23,100000,MORTGAGE,4.0,EDUCATION,C,10000,12.87,0,0.1,N,4,High,0.1,18-25
23,58000,MORTGAGE,7.0,MEDICAL,C,7200,11.97,1,0.12,N,2,Medium,0.12413793103448276,18-25
26,54000,RENT,2.0,PERSONAL,C,6600,11.97,0,0.12,N,3,Medium,0.12222222222222222,26-35
22,42500,RENT,0.0,EDUCATION,C,5000,12.98,0,0.12,N,4,Medium,0.11764705882352941,18-25
23,67000,RENT,3.0,EDUCATION,A,25000,7.9,1,0.37,N,3,Medium,0.373134328358209,18-25
24,40000,MORTGAGE,8.0,MEDICAL,A,4000,7.14,0,0.1,N,2,Medium,0.1,18-25
24,24000,RENT,2.0,EDUCATION,D,3500,15.65,1,0.15,Y,4,Low,0.14583333333333334,18-25
22,40680,RENT,2.0,EDUCATION,B,6000,11.36,1,0.15,N,4,Medium,0.14749262536873156,18-25
23,64000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12000,15.62,1,0.19,Y,4,Medium,0.1875,18-25
25,122000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,10000,13.57,0,0.08,Y,4,High,0.08196721311475409,18-25
22,59000,OTHER,3.0,HOMEIMPROVEMENT,D,12000,15.31,1,0.2,Y,4,Medium,0.2033898305084746,18-25
26,126000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,7500,13.92,0,0.06,N,2,High,0.05952380952380952,26-35
25,65000,OWN,9.0,HOMEIMPROVEMENT,C,7000,11.66,0,0.11,Y,3,Medium,0.1076923076923077,18-25
25,77700,RENT,2.0,EDUCATION,B,14000,10.99,0,0.18,N,2,Medium,0.18018018018018017,18-25
21,36000,RENT,3.0,DEBTCONSOLIDATION,C,5000,12.99,0,0.14,N,4,Low,0.1388888888888889,18-25
25,75600,MORTGAGE,7.0,MEDICAL,C,15000,12.68,0,0.2,Y,3,Medium,0.1984126984126984,18-25
22,35000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8000,5.79,0,0.23,N,3,Low,0.22857142857142856,18-25
25,57000,RENT,5.0,MEDICAL,D,9600,14.46,1,0.17,N,3,Medium,0.16842105263157894,18-25
23,120000,RENT,7.0,DEBTCONSOLIDATION,B,25000,9.99,0,0.21,N,2,High,0.20833333333333334,18-25
22,54252,MORTGAGE,6.0,PERSONAL,A,3500,6.39,0,0.06,N,4,Medium,0.06451375064513751,18-25
23,11000,OWN,0.0,VENTURE,A,1400,9.32,0,0.13,N,4,Low,0.12727272727272726,18-25
23,105000,RENT,7.0,MEDICAL,B,7200,11.71,0,0.07,N,2,High,0.06857142857142857,18-25
26,85000,MORTGAGE,0.0,MEDICAL,B,8000,10.99,0,0.09,N,4,Medium,0.09411764705882353,26-35
24,85000,MORTGAGE,1.0,PERSONAL,A,4400,7.4,0,0.05,N,3,Medium,0.05176470588235294,18-25
22,27000,RENT,5.0,DEBTCONSOLIDATION,B,2925,10.71,0,0.11,N,3,Low,0.10833333333333334,18-25
22,30000,OWN,5.0,VENTURE,B,3000,10.36,0,0.1,N,2,Low,0.1,18-25
25,47052,RENT,5.0,EDUCATION,B,21250,10.99,1,0.45,N,2,Medium,0.4516279860579784,18-25
24,47928,RENT,1.0,MEDICAL,B,6000,12.53,0,0.13,N,3,Medium,0.12518778167250877,18-25
25,105000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,4800,15.23,0,0.05,Y,2,High,0.045714285714285714,18-25
23,38400,RENT,7.0,DEBTCONSOLIDATION,C,3600,13.61,0,0.09,Y,3,Low,0.09375,18-25
22,24432,RENT,0.0,EDUCATION,B,2000,11.36,0,0.08,N,3,Low,0.08185985592665357,18-25
26,46800,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12725,12.42,0,0.27,N,3,Medium,0.2719017094017094,26-35
24,40000,RENT,4.0,PERSONAL,D,3000,17.27,1,0.07,Y,2,Medium,0.075,18-25
22,60000,MORTGAGE,7.0,EDUCATION,B,12000,10.0,0,0.2,N,3,Medium,0.2,18-25
25,38000,RENT,1.0,EDUCATION,A,10000,7.49,0,0.26,N,2,Low,0.2631578947368421,18-25
24,59600,RENT,8.0,PERSONAL,A,10000,5.99,0,0.17,N,4,Medium,0.16778523489932887,18-25
24,95000,RENT,0.0,MEDICAL,A,4000,7.9,0,0.04,N,4,High,0.042105263157894736,18-25
23,62000,RENT,0.0,EDUCATION,C,10000,14.27,0,0.16,Y,2,Medium,0.16129032258064516,18-25
22,18996,RENT,3.0,PERSONAL,D,3200,15.28,1,0.17,N,2,Low,0.1684565171615077,18-25
22,50000,OWN,1.0,EDUCATION,A,3600,7.49,0,0.07,N,3,Medium,0.072,18-25
26,32450,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3250,6.99,0,0.1,N,2,Low,0.10015408320493066,26-35
23,38000,RENT,7.0,PERSONAL,B,12000,11.71,1,0.32,N,4,Low,0.3157894736842105,18-25
22,48000,RENT,7.0,VENTURE,E,7500,17.04,0,0.16,Y,2,Medium,0.15625,18-25
21,27200,RENT,0.0,EDUCATION,C,5000,13.48,0,0.18,N,3,Low,0.18382352941176472,18-25
26,12000,OWN,2.0,HOMEIMPROVEMENT,A,6100,7.51,1,0.51,N,4,Low,0.5083333333333333,26-35
25,117014,MORTGAGE,5.0,EDUCATION,A,8400,7.29,0,0.07,N,3,High,0.07178628198335242,18-25
22,12000,RENT,0.0,EDUCATION,C,1000,13.57,1,0.08,N,2,Low,0.08333333333333333,18-25
23,85000,RENT,2.0,EDUCATION,B,5000,11.58,0,0.06,N,3,Medium,0.058823529411764705,18-25
22,69000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,15.62,1,0.14,N,3,Medium,0.14492753623188406,18-25
23,40000,RENT,6.0,EDUCATION,B,15000,11.71,1,0.38,N,3,Medium,0.375,18-25
25,36000,RENT,0.0,MEDICAL,B,10000,11.11,0,0.28,N,3,Low,0.2777777777777778,18-25
26,54000,RENT,6.0,VENTURE,A,10000,7.9,0,0.19,N,3,Medium,0.18518518518518517,26-35
23,43000,RENT,1.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.07,N,3,Medium,0.06976744186046512,18-25
24,35000,OWN,1.0,MEDICAL,D,7000,16.29,0,0.2,N,4,Low,0.2,18-25
23,55000,RENT,5.0,VENTURE,B,20000,12.53,1,0.36,N,3,Medium,0.36363636363636365,18-25
23,24000,RENT,4.0,EDUCATION,C,12250,13.16,1,0.51,N,3,Low,0.5104166666666666,18-25
25,96000,MORTGAGE,0.0,MEDICAL,B,5000,11.83,0,0.05,N,4,High,0.052083333333333336,18-25
26,84191,MORTGAGE,5.0,PERSONAL,A,9000,6.62,0,0.11,N,3,Medium,0.10689978738820063,26-35
23,54586,RENT,5.0,EDUCATION,B,19000,11.14,1,0.35,N,4,Medium,0.3480745978822409,18-25
23,20400,RENT,5.0,EDUCATION,D,5500,15.31,0,0.27,N,2,Low,0.2696078431372549,18-25
24,138000,RENT,4.0,PERSONAL,C,5000,13.23,1,0.04,Y,4,High,0.036231884057971016,18-25
23,39000,RENT,1.0,PERSONAL,B,12000,10.99,1,0.31,N,2,Low,0.3076923076923077,18-25
25,69000,MORTGAGE,9.0,VENTURE,A,25000,6.99,0,0.36,N,4,Medium,0.36231884057971014,18-25
22,29570,RENT,6.0,MEDICAL,D,8000,14.42,1,0.27,N,3,Low,0.2705444707473791,18-25
25,54996,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.18,N,4,Medium,0.18183140592043057,18-25
23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,7.9,0,0.25,N,3,Medium,0.25,18-25
24,55000,RENT,0.0,DEBTCONSOLIDATION,B,4000,11.26,0,0.07,N,3,Medium,0.07272727272727272,18-25
23,48756,RENT,5.0,EDUCATION,B,4800,11.36,0,0.1,N,4,Medium,0.09844942160964805,18-25
26,72000,MORTGAGE,7.0,MEDICAL,B,16000,10.59,0,0.22,N,4,Medium,0.2222222222222222,26-35
24,72444,MORTGAGE,7.0,EDUCATION,B,25000,10.74,0,0.35,N,3,Medium,0.3450941416818508,18-25
26,20004,MORTGAGE,4.0,HOMEIMPROVEMENT,B,3600,10.99,0,0.18,N,4,Low,0.1799640071985603,26-35
23,70000,RENT,4.0,EDUCATION,A,6000,7.49,0,0.09,N,3,Medium,0.08571428571428572,18-25
23,59000,MORTGAGE,7.0,EDUCATION,A,9000,8.49,0,0.15,N,4,Medium,0.15254237288135594,18-25
24,62467,RENT,0.0,PERSONAL,A,10625,8.49,0,0.17,N,2,Medium,0.17008980741831686,18-25
25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.25,N,4,Low,0.25,18-25
23,180000,MORTGAGE,2.0,VENTURE,B,5000,9.33,0,0.03,N,2,High,0.027777777777777776,18-25
26,39996,RENT,0.0,MEDICAL,B,12000,10.99,0,0.3,N,3,Low,0.3000300030003,26-35
25,30000,RENT,4.0,MEDICAL,B,5000,11.86,0,0.17,N,4,Low,0.16666666666666666,18-25
23,39000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.2,1,0.26,N,4,Low,0.2564102564102564,18-25
23,170000,RENT,7.0,PERSONAL,B,12000,11.11,0,0.07,N,2,High,0.07058823529411765,18-25
22,42000,RENT,1.0,MEDICAL,B,10000,12.42,0,0.24,N,4,Medium,0.23809523809523808,18-25
24,84996,OWN,4.0,DEBTCONSOLIDATION,D,8000,15.57,0,0.09,Y,4,Medium,0.0941220763330039,18-25
26,130000,MORTGAGE,8.0,PERSONAL,A,10000,6.03,0,0.08,N,3,High,0.07692307692307693,26-35
23,78000,RENT,7.0,MEDICAL,A,8100,7.29,0,0.1,N,2,Medium,0.10384615384615385,18-25
25,60000,RENT,9.0,MEDICAL,B,7000,10.36,0,0.12,N,3,Medium,0.11666666666666667,18-25
22,33000,MORTGAGE,4.0,VENTURE,C,12500,14.26,0,0.38,Y,4,Low,0.3787878787878788,18-25
24,76597,RENT,5.0,PERSONAL,B,22000,9.25,0,0.29,N,4,Medium,0.2872175150462812,18-25
24,65000,OWN,8.0,PERSONAL,A,9000,7.29,0,0.14,N,3,Medium,0.13846153846153847,18-25
22,43000,OWN,7.0,EDUCATION,A,6000,7.74,0,0.14,N,4,Medium,0.13953488372093023,18-25
22,31200,RENT,5.0,DEBTCONSOLIDATION,C,10000,12.73,1,0.32,Y,2,Low,0.32051282051282054,18-25
25,107000,MORTGAGE,1.0,EDUCATION,A,1000,7.4,0,0.01,N,4,High,0.009345794392523364,18-25
22,35000,RENT,1.0,EDUCATION,C,5700,12.99,0,0.16,Y,2,Low,0.16285714285714287,18-25
23,48000,OWN,6.0,EDUCATION,B,5000,10.08,0,0.1,N,3,Medium,0.10416666666666667,18-25
25,53000,RENT,6.0,DEBTCONSOLIDATION,C,3000,13.99,0,0.06,N,4,Medium,0.05660377358490566,18-25
24,52000,MORTGAGE,6.0,VENTURE,D,12000,14.83,0,0.23,N,3,Medium,0.23076923076923078,18-25
21,12000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,3250,15.68,1,0.27,Y,2,Low,0.2708333333333333,18-25
22,36000,OWN,4.0,PERSONAL,A,3250,7.75,0,0.09,N,2,Low,0.09027777777777778,18-25
24,99000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.12,N,4,High,0.12121212121212122,18-25
25,20000,RENT,0.0,MEDICAL,C,3500,10.28,0,0.17,Y,3,Low,0.175,18-25
25,33280,RENT,1.0,PERSONAL,B,5500,10.99,0,0.17,N,2,Low,0.16526442307692307,18-25
22,72000,MORTGAGE,6.0,MEDICAL,A,5000,6.54,0,0.07,N,2,Medium,0.06944444444444445,18-25
22,45630,RENT,0.0,VENTURE,E,2500,18.64,1,0.05,Y,4,Medium,0.054788516326977864,18-25
22,42000,MORTGAGE,3.0,VENTURE,D,7000,14.84,0,0.17,N,3,Medium,0.16666666666666666,18-25
21,18456,RENT,2.0,MEDICAL,C,3500,13.35,1,0.19,N,3,Low,0.18964022540095363,18-25
22,150000,RENT,2.0,MEDICAL,A,8200,6.99,0,0.05,N,3,High,0.05466666666666667,18-25
26,52000,MORTGAGE,2.0,VENTURE,A,6000,8.9,0,0.12,N,4,Medium,0.11538461538461539,26-35
23,72000,RENT,7.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.14,N,3,Medium,0.1388888888888889,18-25
26,80004,MORTGAGE,4.0,EDUCATION,B,15000,11.86,0,0.19,N,3,Medium,0.18749062546872655,26-35
23,74800,MORTGAGE,7.0,MEDICAL,D,15000,16.0,1,0.17,N,2,Medium,0.20053475935828877,18-25
26,56000,RENT,10.0,DEBTCONSOLIDATION,B,10000,12.69,1,0.18,N,4,Medium,0.17857142857142858,26-35
22,68000,MORTGAGE,6.0,VENTURE,D,20000,16.77,0,0.29,Y,3,Medium,0.29411764705882354,18-25
22,75500,MORTGAGE,6.0,PERSONAL,A,12000,7.49,0,0.16,N,2,Medium,0.15894039735099338,18-25
22,37008,RENT,2.0,PERSONAL,B,3600,12.42,0,0.1,N,3,Low,0.09727626459143969,18-25
26,63400,OWN,0.0,EDUCATION,B,20000,9.62,0,0.32,N,3,Medium,0.31545741324921134,26-35
23,36000,RENT,7.0,PERSONAL,B,4000,10.99,1,0.11,N,3,Low,0.1111111111111111,18-25
25,63000,MORTGAGE,0.0,PERSONAL,D,25000,13.87,0,0.4,N,4,Medium,0.3968253968253968,18-25
24,55152,MORTGAGE,8.0,EDUCATION,B,16000,11.49,0,0.29,N,4,Medium,0.2901073397156948,18-25
21,87500,MORTGAGE,5.0,EDUCATION,C,25000,13.98,0,0.29,Y,3,Medium,0.2857142857142857,18-25
24,49000,RENT,8.0,EDUCATION,A,7000,7.49,1,0.14,N,4,Medium,0.14285714285714285,18-25
24,54100,RENT,5.0,VENTURE,A,4500,7.14,0,0.08,N,2,Medium,0.08317929759704251,18-25
24,24000,RENT,1.0,MEDICAL,A,8500,7.9,1,0.35,N,2,Low,0.3541666666666667,18-25
21,55000,RENT,5.0,MEDICAL,B,12000,10.62,0,0.22,N,2,Medium,0.21818181818181817,18-25
22,48000,RENT,6.0,VENTURE,B,15000,9.63,1,0.31,N,4,Medium,0.3125,18-25
24,50000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,5.42,0,0.14,N,3,Medium,0.14,18-25
22,50000,MORTGAGE,0.0,EDUCATION,A,12800,5.79,0,0.26,N,3,Medium,0.256,18-25
22,50000,MORTGAGE,5.0,EDUCATION,B,2000,12.18,0,0.04,N,4,Medium,0.04,18-25
22,54000,RENT,6.0,EDUCATION,B,9975,11.48,1,0.18,N,4,Medium,0.18472222222222223,18-25
21,55600,RENT,2.0,PERSONAL,A,6000,7.49,0,0.11,N,3,Medium,0.1079136690647482,18-25
23,46776,OWN,7.0,VENTURE,D,15000,13.24,0,0.32,N,3,Medium,0.3206772703950744,18-25
22,50000,MORTGAGE,2.0,MEDICAL,B,22000,9.91,0,0.44,N,4,Medium,0.44,18-25
22,30000,RENT,2.0,EDUCATION,C,13000,13.11,1,0.43,N,3,Low,0.43333333333333335,18-25
24,85000,MORTGAGE,2.0,MEDICAL,B,7000,12.69,0,0.08,N,4,Medium,0.08235294117647059,18-25
22,51480,MORTGAGE,4.0,PERSONAL,B,3000,11.83,0,0.06,N,2,Medium,0.05827505827505827,18-25
22,43200,OWN,6.0,VENTURE,A,6000,7.68,0,0.14,N,4,Medium,0.1388888888888889,18-25
23,26976,RENT,4.0,EDUCATION,A,9000,7.51,1,0.33,N,2,Low,0.33362989323843417,18-25
26,155142,MORTGAGE,6.0,HOMEIMPROVEMENT,D,23000,18.25,0,0.15,N,2,High,0.14825127947299893,26-35
26,42000,RENT,6.0,VENTURE,A,5000,7.29,0,0.12,N,2,Medium,0.11904761904761904,26-35
25,45996,RENT,2.0,VENTURE,G,5000,20.16,1,0.11,Y,2,Medium,0.10870510479172102,18-25
23,19200,RENT,0.0,PERSONAL,B,3000,9.99,1,0.16,N,2,Low,0.15625,18-25
26,59000,RENT,7.0,MEDICAL,D,6000,16.49,1,0.1,N,2,Medium,0.1016949152542373,26-35
25,29000,RENT,4.0,MEDICAL,D,4000,16.29,1,0.14,N,4,Low,0.13793103448275862,18-25
23,17688,RENT,0.0,DEBTCONSOLIDATION,B,1700,11.11,0,0.1,N,3,Low,0.09611035730438716,18-25
24,43200,MORTGAGE,0.0,EDUCATION,C,10000,14.26,0,0.23,N,4,Medium,0.23148148148148148,18-25
22,71004,RENT,6.0,PERSONAL,B,1800,11.12,0,0.03,N,4,Medium,0.02535068446848065,18-25
22,46000,RENT,1.0,DEBTCONSOLIDATION,D,6200,15.31,1,0.13,N,3,Medium,0.13478260869565217,18-25
24,36500,MORTGAGE,3.0,EDUCATION,B,2500,10.37,0,0.07,N,3,Low,0.0684931506849315,18-25
21,45432,MORTGAGE,4.0,VENTURE,B,5000,9.88,0,0.11,N,4,Medium,0.1100545870751893,18-25
23,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,16500,7.49,0,0.25,N,4,Medium,0.25384615384615383,18-25
23,30000,RENT,8.0,EDUCATION,A,10625,6.92,1,0.35,N,4,Low,0.3541666666666667,18-25
24,76000,MORTGAGE,8.0,EDUCATION,B,13500,9.99,0,0.18,N,4,Medium,0.17763157894736842,18-25
23,45000,RENT,2.0,VENTURE,A,6575,8.0,0,0.15,N,3,Medium,0.1461111111111111,18-25
23,138000,RENT,1.0,EDUCATION,D,5000,14.91,1,0.04,N,2,High,0.036231884057971016,18-25
22,69700,RENT,4.0,EDUCATION,B,11200,10.99,0,0.16,N,2,Medium,0.1606886657101865,18-25
25,49000,OWN,4.0,VENTURE,A,2500,6.76,0,0.05,N,3,Medium,0.05102040816326531,18-25
22,57500,RENT,1.0,VENTURE,B,9100,11.49,0,0.16,N,3,Medium,0.1582608695652174,18-25
22,68000,MORTGAGE,6.0,VENTURE,A,13000,7.88,0,0.19,N,4,Medium,0.19117647058823528,18-25
26,110000,RENT,3.0,HOMEIMPROVEMENT,C,25000,13.48,0,0.23,Y,2,High,0.22727272727272727,26-35
22,50000,MORTGAGE,6.0,EDUCATION,B,8000,11.12,0,0.16,N,4,Medium,0.16,18-25
22,42000,RENT,2.0,PERSONAL,C,5000,12.87,0,0.12,Y,3,Medium,0.11904761904761904,18-25
21,35000,OWN,5.0,VENTURE,A,4000,7.29,0,0.11,N,2,Low,0.11428571428571428,18-25
22,25000,RENT,1.0,EDUCATION,B,2050,10.59,0,0.08,N,3,Low,0.082,18-25
22,37000,RENT,3.0,PERSONAL,B,15000,10.25,1,0.41,N,4,Low,0.40540540540540543,18-25
26,135000,MORTGAGE,6.0,EDUCATION,D,15000,15.33,0,0.11,Y,2,High,0.1111111111111111,26-35
22,32500,MORTGAGE,6.0,EDUCATION,A,2500,6.99,0,0.08,N,2,Low,0.07692307692307693,18-25
25,76344,RENT,2.0,EDUCATION,A,5000,9.63,0,0.07,N,3,Medium,0.065493031541444,18-25
22,50361,RENT,6.0,PERSONAL,C,12000,12.73,0,0.24,N,4,Medium,0.2382796211354024,18-25
23,24091,MORTGAGE,5.0,MEDICAL,C,3500,12.99,0,0.15,Y,2,Low,0.1452824706321863,18-25
26,95000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,15000,15.96,0,0.16,N,3,High,0.15789473684210525,26-35
25,59400,MORTGAGE,9.0,EDUCATION,C,18500,12.73,0,0.31,Y,3,Medium,0.3114478114478115,18-25
23,33000,RENT,7.0,MEDICAL,D,5500,14.54,1,0.17,N,2,Low,0.16666666666666666,18-25
26,47000,RENT,7.0,PERSONAL,A,15000,7.9,1,0.32,N,3,Medium,0.3191489361702128,26-35
25,63000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,20000,8.49,0,0.32,N,2,Medium,0.31746031746031744,18-25
21,45000,RENT,3.0,PERSONAL,B,10000,10.25,0,0.22,N,2,Medium,0.2222222222222222,18-25
23,130000,MORTGAGE,4.0,MEDICAL,A,6000,5.42,0,0.05,N,4,High,0.046153846153846156,18-25
23,95004,RENT,2.0,PERSONAL,A,5000,9.63,0,0.05,N,4,High,0.05262936297419056,18-25
26,51000,RENT,10.0,PERSONAL,B,5000,12.42,1,0.1,N,2,Medium,0.09803921568627451,26-35
24,35000,RENT,0.0,PERSONAL,A,1800,7.14,0,0.05,N,3,Low,0.05142857142857143,18-25
22,34404,RENT,2.0,DEBTCONSOLIDATION,D,7500,15.05,1,0.22,Y,2,Low,0.2179979072200907,18-25
24,30500,RENT,2.0,PERSONAL,F,6800,21.74,1,0.22,Y,4,Low,0.22295081967213115,18-25
21,104000,MORTGAGE,5.0,PERSONAL,A,15000,9.63,0,0.14,N,4,High,0.14423076923076922,18-25
22,25000,OWN,4.0,VENTURE,A,5000,6.03,0,0.2,N,3,Low,0.2,18-25
26,42000,RENT,2.0,MEDICAL,C,5000,11.91,0,0.12,Y,2,Medium,0.11904761904761904,26-35
23,60000,RENT,5.0,MEDICAL,A,10000,7.14,0,0.17,N,2,Medium,0.16666666666666666,18-25
22,32000,RENT,0.0,MEDICAL,B,3200,10.2,0,0.1,N,4,Low,0.1,18-25
22,91000,RENT,6.0,MEDICAL,A,8000,6.92,0,0.09,N,4,High,0.08791208791208792,18-25
25,90000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.07,N,3,High,0.06666666666666667,18-25
22,58896,MORTGAGE,6.0,EDUCATION,A,9500,6.76,0,0.16,N,4,Medium,0.1613012768269492,18-25
22,105000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12800,11.83,0,0.12,N,3,High,0.1219047619047619,18-25
25,60000,RENT,2.0,EDUCATION,B,20000,10.99,1,0.33,N,4,Medium,0.3333333333333333,18-25
26,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3000,8.0,0,0.04,N,3,Medium,0.0375,26-35
22,31224,RENT,0.0,EDUCATION,A,6400,9.32,0,0.2,N,4,Low,0.20497053548552396,18-25
24,39000,RENT,4.0,HOMEIMPROVEMENT,C,8000,13.48,1,0.21,N,2,Low,0.20512820512820512,18-25
23,90000,MORTGAGE,7.0,PERSONAL,D,15000,15.31,0,0.17,Y,4,High,0.16666666666666666,18-25
22,39000,MORTGAGE,6.0,EDUCATION,A,10750,7.49,0,0.28,N,4,Low,0.27564102564102566,18-25
25,39996,RENT,2.0,MEDICAL,B,10000,10.99,0,0.25,N,4,Low,0.25002500250025,18-25
26,145992,MORTGAGE,0.0,PERSONAL,D,20000,15.31,0,0.14,Y,2,High,0.13699380787988383,26-35
25,40000,RENT,2.0,PERSONAL,B,3000,10.25,0,0.07,N,3,Medium,0.075,18-25
25,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,3,Medium,0.3409090909090909,18-25
22,61500,RENT,3.0,EDUCATION,C,10000,14.22,0,0.16,N,2,Medium,0.16260162601626016,18-25
26,35000,RENT,2.0,DEBTCONSOLIDATION,A,2500,8.9,0,0.07,N,2,Low,0.07142857142857142,26-35
25,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10000,5.42,0,0.11,N,4,High,0.1111111111111111,18-25
26,87000,MORTGAGE,0.0,PERSONAL,B,15000,10.62,0,0.17,N,4,Medium,0.1724137931034483,26-35
22,15996,RENT,3.0,DEBTCONSOLIDATION,C,4000,13.35,1,0.25,Y,2,Low,0.25006251562890724,18-25
22,48000,RENT,7.0,EDUCATION,A,5000,6.99,0,0.1,N,2,Medium,0.10416666666666667,18-25
25,36000,MORTGAGE,3.0,PERSONAL,A,5300,7.49,0,0.15,N,3,Low,0.14722222222222223,18-25
25,57000,RENT,2.0,PERSONAL,A,9500,6.17,0,0.17,N,3,Medium,0.16666666666666666,18-25
24,54996,RENT,2.0,HOMEIMPROVEMENT,B,23600,11.89,1,0.43,N,4,Medium,0.42912211797221617,18-25
24,21000,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.43,0,0.19,N,4,Low,0.19047619047619047,18-25
24,75000,RENT,4.0,VENTURE,B,20000,8.88,0,0.27,N,2,Medium,0.26666666666666666,18-25
26,50000,RENT,0.0,PERSONAL,B,4800,10.99,0,0.1,N,2,Medium,0.096,26-35
24,40000,RENT,2.0,EDUCATION,C,7000,11.34,0,0.17,N,2,Medium,0.175,18-25
23,29856,RENT,0.0,PERSONAL,A,10300,8.94,1,0.34,N,2,Low,0.344989281886388,18-25
24,85392,RENT,9.0,MEDICAL,A,9600,7.29,0,0.11,N,3,Medium,0.11242270938729623,18-25
21,37000,OWN,3.0,MEDICAL,C,7200,13.61,0,0.19,N,2,Low,0.1945945945945946,18-25
24,29120,RENT,0.0,VENTURE,B,5000,10.99,0,0.17,N,4,Low,0.1717032967032967,18-25
25,32000,RENT,1.0,MEDICAL,D,6000,12.92,1,0.19,N,2,Low,0.1875,18-25
22,91000,OWN,5.0,EDUCATION,A,15000,7.88,0,0.16,N,3,High,0.16483516483516483,18-25
26,95400,MORTGAGE,8.0,PERSONAL,C,5000,12.68,0,0.05,N,2,High,0.05241090146750524,26-35
25,90000,MORTGAGE,9.0,VENTURE,A,7750,7.51,0,0.09,N,3,High,0.08611111111111111,18-25
22,69000,RENT,5.0,EDUCATION,B,8650,11.49,0,0.13,N,4,Medium,0.12536231884057972,18-25
25,70200,RENT,9.0,PERSONAL,E,18000,16.45,0,0.26,Y,3,Medium,0.2564102564102564,18-25
24,92341,RENT,9.0,DEBTCONSOLIDATION,A,12000,7.51,0,0.13,N,4,High,0.12995310858665166,18-25
24,73399,RENT,0.0,EDUCATION,D,27000,15.31,1,0.37,N,2,Medium,0.36785242305753485,18-25
23,60000,RENT,2.0,DEBTCONSOLIDATION,A,5000,6.91,0,0.08,N,3,Medium,0.08333333333333333,18-25
24,62400,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,8.9,0,0.06,N,4,Medium,0.0641025641025641,18-25
24,40000,MORTGAGE,3.0,MEDICAL,B,10500,11.36,0,0.26,N,2,Medium,0.2625,18-25
26,37680,RENT,5.0,MEDICAL,D,2000,14.96,1,0.05,Y,2,Low,0.05307855626326964,26-35
26,35000,RENT,0.0,VENTURE,C,12000,10.91,1,0.34,Y,3,Low,0.34285714285714286,26-35
23,78000,RENT,5.0,VENTURE,B,17000,10.99,0,0.22,N,2,Medium,0.21794871794871795,18-25
24,47211,OWN,8.0,HOMEIMPROVEMENT,B,10000,11.83,0,0.21,N,3,Medium,0.21181504310436128,18-25
23,57744,MORTGAGE,7.0,VENTURE,B,2500,10.37,0,0.04,N,4,Medium,0.04329454142421724,18-25
23,69000,RENT,7.0,DEBTCONSOLIDATION,B,4800,10.75,0,0.07,N,2,Medium,0.06956521739130435,18-25
